score_id,country,date,cluster,subcluster,score_name,score_value
Poland-2025-08-10-escalation-intensity_subscore,Poland,2025-08-10,escalation,all,intensity_subscore,42.78333333333333
Poland-2025-08-10-tension-protest_subscore,Poland,2025-08-10,tension,na,protest_subscore,44.1
Poland-2025-08-10-tension-crisis_subscore,Poland,2025-08-10,tension,na,crisis_subscore,50.9
Poland-2025-08-10-tension-negativity_subscore,Poland,2025-08-10,tension,na,negativity_subscore,47.3
Poland-2025-08-11-escalation-internal_dynamics_subscore,Poland,2025-08-11,escalation,internal,internal_dynamics_subscore,43.36666666666667
Poland-2025-08-11-escalation-external_dynamics_subscore,Poland,2025-08-11,escalation,external,external_dynamics_subscore,46.0
Poland-2025-08-11-escalation-peak_subscore,Poland,2025-08-11,escalation,all,peak_subscore,48.1
Poland-2025-08-11-escalation-intensity_subscore,Poland,2025-08-11,escalation,all,intensity_subscore,44.68333333333334
Poland-2025-08-11-tension-protest_subscore,Poland,2025-08-11,tension,na,protest_subscore,47.3
Poland-2025-08-11-tension-crisis_subscore,Poland,2025-08-11,tension,na,crisis_subscore,48.9
Poland-2025-08-11-tension-negativity_subscore,Poland,2025-08-11,tension,na,negativity_subscore,46.3
Poland-2025-08-12-escalation-internal_dynamics_subscore,Poland,2025-08-12,escalation,internal,internal_dynamics_subscore,41.8
Poland-2025-08-12-escalation-external_dynamics_subscore,Poland,2025-08-12,escalation,external,external_dynamics_subscore,46.266666666666666
Poland-2025-08-12-escalation-peak_subscore,Poland,2025-08-12,escalation,all,peak_subscore,48.8
Poland-2025-08-12-escalation-intensity_subscore,Poland,2025-08-12,escalation,all,intensity_subscore,44.03333333333333
Poland-2025-08-12-tension-protest_subscore,Poland,2025-08-12,tension,na,protest_subscore,47.5
Poland-2025-08-12-tension-crisis_subscore,Poland,2025-08-12,tension,na,crisis_subscore,52.8
Poland-2025-08-12-tension-negativity_subscore,Poland,2025-08-12,tension,na,negativity_subscore,49.9
Poland-2025-08-13-escalation-internal_dynamics_subscore,Poland,2025-08-13,escalation,internal,internal_dynamics_subscore,44.36666666666667
Poland-2025-08-13-escalation-external_dynamics_subscore,Poland,2025-08-13,escalation,external,external_dynamics_subscore,46.46666666666667
Poland-2025-08-13-escalation-peak_subscore,Poland,2025-08-13,escalation,all,peak_subscore,49.3
Poland-2025-08-13-escalation-intensity_subscore,Poland,2025-08-13,escalation,all,intensity_subscore,45.41666666666667
Poland-2025-08-13-tension-protest_subscore,Poland,2025-08-13,tension,na,protest_subscore,48.5
Poland-2025-08-13-tension-crisis_subscore,Poland,2025-08-13,tension,na,crisis_subscore,54.0
Poland-2025-08-13-tension-negativity_subscore,Poland,2025-08-13,tension,na,negativity_subscore,51.2
Poland-2025-08-14-escalation-internal_dynamics_subscore,Poland,2025-08-14,escalation,internal,internal_dynamics_subscore,45.06666666666666
Poland-2025-08-14-escalation-external_dynamics_subscore,Poland,2025-08-14,escalation,external,external_dynamics_subscore,47.93333333333334
Poland-2025-08-14-escalation-peak_subscore,Poland,2025-08-14,escalation,all,peak_subscore,50.1
Poland-2025-08-14-escalation-intensity_subscore,Poland,2025-08-14,escalation,all,intensity_subscore,46.5
Poland-2025-08-14-tension-protest_subscore,Poland,2025-08-14,tension,na,protest_subscore,51.1
Poland-2025-08-14-tension-crisis_subscore,Poland,2025-08-14,tension,na,crisis_subscore,56.2
Poland-2025-08-14-tension-negativity_subscore,Poland,2025-08-14,tension,na,negativity_subscore,53.4
Poland-2025-08-15-escalation-internal_dynamics_subscore,Poland,2025-08-15,escalation,internal,internal_dynamics_subscore,43.93333333333334
Poland-2025-08-15-escalation-external_dynamics_subscore,Poland,2025-08-15,escalation,external,external_dynamics_subscore,46.56666666666667
Poland-2025-08-15-escalation-peak_subscore,Poland,2025-08-15,escalation,all,peak_subscore,48.0
Poland-2025-08-15-escalation-intensity_subscore,Poland,2025-08-15,escalation,all,intensity_subscore,45.25
Poland-2025-08-15-tension-protest_subscore,Poland,2025-08-15,tension,na,protest_subscore,47.0
Poland-2025-08-15-tension-crisis_subscore,Poland,2025-08-15,tension,na,crisis_subscore,55.4
Poland-2025-08-15-tension-negativity_subscore,Poland,2025-08-15,tension,na,negativity_subscore,50.3
Poland-2025-08-16-escalation-internal_dynamics_subscore,Poland,2025-08-16,escalation,internal,internal_dynamics_subscore,42.766666666666666
Poland-2025-08-16-escalation-external_dynamics_subscore,Poland,2025-08-16,escalation,external,external_dynamics_subscore,44.166666666666664
Poland-2025-08-16-escalation-peak_subscore,Poland,2025-08-16,escalation,all,peak_subscore,48.9
Poland-2025-08-16-escalation-intensity_subscore,Poland,2025-08-16,escalation,all,intensity_subscore,43.46666666666667
Poland-2025-08-16-tension-protest_subscore,Poland,2025-08-16,tension,na,protest_subscore,44.6
Poland-2025-08-16-tension-crisis_subscore,Poland,2025-08-16,tension,na,crisis_subscore,50.0
Poland-2025-08-16-tension-negativity_subscore,Poland,2025-08-16,tension,na,negativity_subscore,51.3
Poland-2025-08-17-escalation-internal_dynamics_subscore,Poland,2025-08-17,escalation,internal,internal_dynamics_subscore,42.5
Poland-2025-08-17-escalation-external_dynamics_subscore,Poland,2025-08-17,escalation,external,external_dynamics_subscore,43.56666666666666
Poland-2025-08-17-escalation-peak_subscore,Poland,2025-08-17,escalation,all,peak_subscore,45.0
Poland-2025-08-17-escalation-intensity_subscore,Poland,2025-08-17,escalation,all,intensity_subscore,43.03333333333333
Poland-2025-08-17-tension-protest_subscore,Poland,2025-08-17,tension,na,protest_subscore,47.4
Poland-2025-08-17-tension-crisis_subscore,Poland,2025-08-17,tension,na,crisis_subscore,49.3
Poland-2025-08-17-tension-negativity_subscore,Poland,2025-08-17,tension,na,negativity_subscore,49.9
Poland-2025-08-18-escalation-internal_dynamics_subscore,Poland,2025-08-18,escalation,internal,internal_dynamics_subscore,42.300000000000004
Poland-2025-08-18-escalation-external_dynamics_subscore,Poland,2025-08-18,escalation,external,external_dynamics_subscore,45.166666666666664
Poland-2025-08-18-escalation-peak_subscore,Poland,2025-08-18,escalation,all,peak_subscore,49.0
Poland-2025-08-18-escalation-intensity_subscore,Poland,2025-08-18,escalation,all,intensity_subscore,43.733333333333334
Poland-2025-08-18-tension-protest_subscore,Poland,2025-08-18,tension,na,protest_subscore,46.8
Poland-2025-08-18-tension-crisis_subscore,Poland,2025-08-18,tension,na,crisis_subscore,49.8
Poland-2025-08-18-tension-negativity_subscore,Poland,2025-08-18,tension,na,negativity_subscore,49.5
Poland-2025-08-19-escalation-internal_dynamics_subscore,Poland,2025-08-19,escalation,internal,internal_dynamics_subscore,42.233333333333334
Poland-2025-08-19-escalation-external_dynamics_subscore,Poland,2025-08-19,escalation,external,external_dynamics_subscore,45.03333333333333
Poland-2025-08-19-escalation-peak_subscore,Poland,2025-08-19,escalation,all,peak_subscore,47.3
Poland-2025-08-19-escalation-intensity_subscore,Poland,2025-08-19,escalation,all,intensity_subscore,43.63333333333333
Poland-2025-08-19-tension-protest_subscore,Poland,2025-08-19,tension,na,protest_subscore,47.6
Poland-2025-08-19-tension-crisis_subscore,Poland,2025-08-19,tension,na,crisis_subscore,54.1
Poland-2025-08-19-tension-negativity_subscore,Poland,2025-08-19,tension,na,negativity_subscore,51.5
Poland-2025-08-20-escalation-internal_dynamics_subscore,Poland,2025-08-20,escalation,internal,internal_dynamics_subscore,45.3
Poland-2025-08-20-escalation-external_dynamics_subscore,Poland,2025-08-20,escalation,external,external_dynamics_subscore,46.7
Poland-2025-08-20-escalation-peak_subscore,Poland,2025-08-20,escalation,all,peak_subscore,50.2
Poland-2025-08-20-escalation-intensity_subscore,Poland,2025-08-20,escalation,all,intensity_subscore,46.0
Poland-2025-08-20-tension-protest_subscore,Poland,2025-08-20,tension,na,protest_subscore,47.8
Poland-2025-08-20-tension-crisis_subscore,Poland,2025-08-20,tension,na,crisis_subscore,53.8
Poland-2025-08-20-tension-negativity_subscore,Poland,2025-08-20,tension,na,negativity_subscore,53.4
Poland-2025-08-21-escalation-internal_dynamics_subscore,Poland,2025-08-21,escalation,internal,internal_dynamics_subscore,45.699999999999996
Poland-2025-08-21-escalation-external_dynamics_subscore,Poland,2025-08-21,escalation,external,external_dynamics_subscore,46.733333333333334
Poland-2025-08-21-escalation-peak_subscore,Poland,2025-08-21,escalation,all,peak_subscore,52.8
Poland-2025-08-21-escalation-intensity_subscore,Poland,2025-08-21,escalation,all,intensity_subscore,46.21666666666667
Poland-2025-08-21-tension-protest_subscore,Poland,2025-08-21,tension,na,protest_subscore,49.7
Poland-2025-08-21-tension-crisis_subscore,Poland,2025-08-21,tension,na,crisis_subscore,56.6
Poland-2025-08-21-tension-negativity_subscore,Poland,2025-08-21,tension,na,negativity_subscore,50.3
Poland-2025-08-22-escalation-internal_dynamics_subscore,Poland,2025-08-22,escalation,internal,internal_dynamics_subscore,45.166666666666664
Poland-2025-08-22-escalation-external_dynamics_subscore,Poland,2025-08-22,escalation,external,external_dynamics_subscore,45.6
Poland-2025-08-22-escalation-peak_subscore,Poland,2025-08-22,escalation,all,peak_subscore,48.4
Poland-2025-08-22-escalation-intensity_subscore,Poland,2025-08-22,escalation,all,intensity_subscore,45.38333333333333
Poland-2025-08-22-tension-protest_subscore,Poland,2025-08-22,tension,na,protest_subscore,47.8
Poland-2025-08-22-tension-crisis_subscore,Poland,2025-08-22,tension,na,crisis_subscore,55.7
Poland-2025-08-22-tension-negativity_subscore,Poland,2025-08-22,tension,na,negativity_subscore,51.2
Poland-2025-08-23-escalation-internal_dynamics_subscore,Poland,2025-08-23,escalation,internal,internal_dynamics_subscore,42.4
Poland-2025-08-23-escalation-external_dynamics_subscore,Poland,2025-08-23,escalation,external,external_dynamics_subscore,43.96666666666667
Poland-2025-08-23-escalation-peak_subscore,Poland,2025-08-23,escalation,all,peak_subscore,49.9
Poland-2025-08-23-escalation-intensity_subscore,Poland,2025-08-23,escalation,all,intensity_subscore,43.18333333333334
Poland-2025-08-23-tension-protest_subscore,Poland,2025-08-23,tension,na,protest_subscore,45.4
Poland-2025-08-23-tension-crisis_subscore,Poland,2025-08-23,tension,na,crisis_subscore,53.3
Poland-2025-08-23-tension-negativity_subscore,Poland,2025-08-23,tension,na,negativity_subscore,50.6
Poland-2025-08-24-escalation-internal_dynamics_subscore,Poland,2025-08-24,escalation,internal,internal_dynamics_subscore,42.9
Poland-2025-08-24-escalation-external_dynamics_subscore,Poland,2025-08-24,escalation,external,external_dynamics_subscore,44.9
Poland-2025-08-24-escalation-peak_subscore,Poland,2025-08-24,escalation,all,peak_subscore,48.1
Poland-2025-08-24-escalation-intensity_subscore,Poland,2025-08-24,escalation,all,intensity_subscore,43.9
Poland-2025-08-24-tension-protest_subscore,Poland,2025-08-24,tension,na,protest_subscore,47.2
Poland-2025-08-24-tension-crisis_subscore,Poland,2025-08-24,tension,na,crisis_subscore,48.4
Poland-2025-08-24-tension-negativity_subscore,Poland,2025-08-24,tension,na,negativity_subscore,47.4
Poland-2025-08-25-escalation-internal_dynamics_subscore,Poland,2025-08-25,escalation,internal,internal_dynamics_subscore,43.06666666666667
Poland-2025-08-25-escalation-external_dynamics_subscore,Poland,2025-08-25,escalation,external,external_dynamics_subscore,46.199999999999996
Poland-2025-08-25-escalation-peak_subscore,Poland,2025-08-25,escalation,all,peak_subscore,47.3
Poland-2025-08-25-escalation-intensity_subscore,Poland,2025-08-25,escalation,all,intensity_subscore,44.63333333333333
Poland-2025-08-25-tension-protest_subscore,Poland,2025-08-25,tension,na,protest_subscore,45.6
Poland-2025-08-25-tension-crisis_subscore,Poland,2025-08-25,tension,na,crisis_subscore,51.9
Poland-2025-08-25-tension-negativity_subscore,Poland,2025-08-25,tension,na,negativity_subscore,46.7
Poland-2025-08-26-escalation-internal_dynamics_subscore,Poland,2025-08-26,escalation,internal,internal_dynamics_subscore,42.93333333333333
Poland-2025-08-26-escalation-external_dynamics_subscore,Poland,2025-08-26,escalation,external,external_dynamics_subscore,45.53333333333333
Poland-2025-08-26-escalation-peak_subscore,Poland,2025-08-26,escalation,all,peak_subscore,48.5
Poland-2025-08-26-escalation-intensity_subscore,Poland,2025-08-26,escalation,all,intensity_subscore,44.233333333333334
Poland-2025-08-26-tension-protest_subscore,Poland,2025-08-26,tension,na,protest_subscore,46.2
Poland-2025-08-26-tension-crisis_subscore,Poland,2025-08-26,tension,na,crisis_subscore,51.5
Poland-2025-08-26-tension-negativity_subscore,Poland,2025-08-26,tension,na,negativity_subscore,50.5
Poland-2025-08-27-escalation-internal_dynamics_subscore,Poland,2025-08-27,escalation,internal,internal_dynamics_subscore,45.06666666666666
Poland-2025-08-27-escalation-external_dynamics_subscore,Poland,2025-08-27,escalation,external,external_dynamics_subscore,46.96666666666667
Poland-2025-08-27-escalation-peak_subscore,Poland,2025-08-27,escalation,all,peak_subscore,51.1
Poland-2025-08-27-escalation-intensity_subscore,Poland,2025-08-27,escalation,all,intensity_subscore,46.016666666666666
Poland-2025-08-27-tension-protest_subscore,Poland,2025-08-27,tension,na,protest_subscore,49.2
Poland-2025-08-27-tension-crisis_subscore,Poland,2025-08-27,tension,na,crisis_subscore,54.6
Poland-2025-08-27-tension-negativity_subscore,Poland,2025-08-27,tension,na,negativity_subscore,51.7
Poland-2025-08-28-escalation-internal_dynamics_subscore,Poland,2025-08-28,escalation,internal,internal_dynamics_subscore,45.06666666666666
Poland-2025-08-28-escalation-external_dynamics_subscore,Poland,2025-08-28,escalation,external,external_dynamics_subscore,47.36666666666667
Poland-2025-08-28-escalation-peak_subscore,Poland,2025-08-28,escalation,all,peak_subscore,51.3
Poland-2025-08-28-escalation-intensity_subscore,Poland,2025-08-28,escalation,all,intensity_subscore,46.21666666666667
Poland-2025-08-28-tension-protest_subscore,Poland,2025-08-28,tension,na,protest_subscore,48.3
Poland-2025-08-28-tension-crisis_subscore,Poland,2025-08-28,tension,na,crisis_subscore,52.1
Poland-2025-08-28-tension-negativity_subscore,Poland,2025-08-28,tension,na,negativity_subscore,53.0
Poland-2025-08-29-escalation-internal_dynamics_subscore,Poland,2025-08-29,escalation,internal,internal_dynamics_subscore,44.800000000000004
Poland-2025-08-29-escalation-external_dynamics_subscore,Poland,2025-08-29,escalation,external,external_dynamics_subscore,45.766666666666666
Poland-2025-08-29-escalation-peak_subscore,Poland,2025-08-29,escalation,all,peak_subscore,51.1
Poland-2025-08-29-escalation-intensity_subscore,Poland,2025-08-29,escalation,all,intensity_subscore,45.28333333333333
Poland-2025-08-29-tension-protest_subscore,Poland,2025-08-29,tension,na,protest_subscore,48.6
Poland-2025-08-29-tension-crisis_subscore,Poland,2025-08-29,tension,na,crisis_subscore,52.1
Poland-2025-08-29-tension-negativity_subscore,Poland,2025-08-29,tension,na,negativity_subscore,51.8
Poland-2025-08-30-escalation-internal_dynamics_subscore,Poland,2025-08-30,escalation,internal,internal_dynamics_subscore,45.1
Poland-2025-08-30-escalation-external_dynamics_subscore,Poland,2025-08-30,escalation,external,external_dynamics_subscore,44.300000000000004
Poland-2025-08-30-escalation-peak_subscore,Poland,2025-08-30,escalation,all,peak_subscore,50.2
Poland-2025-08-30-escalation-intensity_subscore,Poland,2025-08-30,escalation,all,intensity_subscore,44.7
Poland-2025-08-30-tension-protest_subscore,Poland,2025-08-30,tension,na,protest_subscore,44.7
Poland-2025-08-30-tension-crisis_subscore,Poland,2025-08-30,tension,na,crisis_subscore,49.1
Poland-2025-08-30-tension-negativity_subscore,Poland,2025-08-30,tension,na,negativity_subscore,48.6
Poland-2025-08-31-escalation-internal_dynamics_subscore,Poland,2025-08-31,escalation,internal,internal_dynamics_subscore,41.9
Poland-2025-08-31-escalation-external_dynamics_subscore,Poland,2025-08-31,escalation,external,external_dynamics_subscore,44.9
Poland-2025-08-31-escalation-peak_subscore,Poland,2025-08-31,escalation,all,peak_subscore,48.4
Poland-2025-08-31-escalation-intensity_subscore,Poland,2025-08-31,escalation,all,intensity_subscore,43.4
Poland-2025-08-31-tension-protest_subscore,Poland,2025-08-31,tension,na,protest_subscore,45.5
Poland-2025-08-31-tension-crisis_subscore,Poland,2025-08-31,tension,na,crisis_subscore,49.8
Poland-2025-08-31-tension-negativity_subscore,Poland,2025-08-31,tension,na,negativity_subscore,47.2
Poland-2025-09-01-escalation-internal_dynamics_subscore,Poland,2025-09-01,escalation,internal,internal_dynamics_subscore,41.733333333333334
Poland-2025-09-01-escalation-external_dynamics_subscore,Poland,2025-09-01,escalation,external,external_dynamics_subscore,45.0
Poland-2025-09-01-escalation-peak_subscore,Poland,2025-09-01,escalation,all,peak_subscore,48.0
Poland-2025-09-01-escalation-intensity_subscore,Poland,2025-09-01,escalation,all,intensity_subscore,43.36666666666667
Poland-2025-09-01-tension-protest_subscore,Poland,2025-09-01,tension,na,protest_subscore,42.9
Poland-2025-09-01-tension-crisis_subscore,Poland,2025-09-01,tension,na,crisis_subscore,51.0
Poland-2025-09-01-tension-negativity_subscore,Poland,2025-09-01,tension,na,negativity_subscore,46.5
Poland-2025-09-02-escalation-internal_dynamics_subscore,Poland,2025-09-02,escalation,internal,internal_dynamics_subscore,43.2
Poland-2025-09-02-escalation-external_dynamics_subscore,Poland,2025-09-02,escalation,external,external_dynamics_subscore,45.3
Poland-2025-09-02-escalation-peak_subscore,Poland,2025-09-02,escalation,all,peak_subscore,49.1
Poland-2025-09-02-escalation-intensity_subscore,Poland,2025-09-02,escalation,all,intensity_subscore,44.25
Poland-2025-09-02-tension-protest_subscore,Poland,2025-09-02,tension,na,protest_subscore,46.0
Poland-2025-09-02-tension-crisis_subscore,Poland,2025-09-02,tension,na,crisis_subscore,51.5
Poland-2025-09-02-tension-negativity_subscore,Poland,2025-09-02,tension,na,negativity_subscore,50.8
Poland-2025-09-03-escalation-internal_dynamics_subscore,Poland,2025-09-03,escalation,internal,internal_dynamics_subscore,44.766666666666666
Poland-2025-09-03-escalation-external_dynamics_subscore,Poland,2025-09-03,escalation,external,external_dynamics_subscore,45.86666666666667
Poland-2025-09-03-escalation-peak_subscore,Poland,2025-09-03,escalation,all,peak_subscore,52.0
Poland-2025-09-03-escalation-intensity_subscore,Poland,2025-09-03,escalation,all,intensity_subscore,45.31666666666666
Poland-2025-09-03-tension-protest_subscore,Poland,2025-09-03,tension,na,protest_subscore,47.5
Poland-2025-09-03-tension-crisis_subscore,Poland,2025-09-03,tension,na,crisis_subscore,52.6
Poland-2025-09-03-tension-negativity_subscore,Poland,2025-09-03,tension,na,negativity_subscore,49.7
Poland-2025-09-04-escalation-internal_dynamics_subscore,Poland,2025-09-04,escalation,internal,internal_dynamics_subscore,46.766666666666666
Poland-2025-09-04-escalation-external_dynamics_subscore,Poland,2025-09-04,escalation,external,external_dynamics_subscore,46.36666666666667
Poland-2025-09-04-escalation-peak_subscore,Poland,2025-09-04,escalation,all,peak_subscore,52.5
Poland-2025-09-04-escalation-intensity_subscore,Poland,2025-09-04,escalation,all,intensity_subscore,46.56666666666666
Poland-2025-09-04-tension-protest_subscore,Poland,2025-09-04,tension,na,protest_subscore,48.7
Poland-2025-09-04-tension-crisis_subscore,Poland,2025-09-04,tension,na,crisis_subscore,51.6
Poland-2025-09-04-tension-negativity_subscore,Poland,2025-09-04,tension,na,negativity_subscore,48.7
Poland-2025-09-05-escalation-internal_dynamics_subscore,Poland,2025-09-05,escalation,internal,internal_dynamics_subscore,44.7
Poland-2025-09-05-escalation-external_dynamics_subscore,Poland,2025-09-05,escalation,external,external_dynamics_subscore,44.93333333333334
Poland-2025-09-05-escalation-peak_subscore,Poland,2025-09-05,escalation,all,peak_subscore,50.4
Poland-2025-09-05-escalation-intensity_subscore,Poland,2025-09-05,escalation,all,intensity_subscore,44.81666666666667
Poland-2025-09-05-tension-protest_subscore,Poland,2025-09-05,tension,na,protest_subscore,46.1
Poland-2025-09-05-tension-crisis_subscore,Poland,2025-09-05,tension,na,crisis_subscore,54.1
Poland-2025-09-05-tension-negativity_subscore,Poland,2025-09-05,tension,na,negativity_subscore,49.5
Poland-2025-09-06-escalation-internal_dynamics_subscore,Poland,2025-09-06,escalation,internal,internal_dynamics_subscore,40.53333333333333
Poland-2025-09-06-escalation-external_dynamics_subscore,Poland,2025-09-06,escalation,external,external_dynamics_subscore,46.43333333333334
Poland-2025-09-06-escalation-peak_subscore,Poland,2025-09-06,escalation,all,peak_subscore,48.1
Poland-2025-09-06-escalation-intensity_subscore,Poland,2025-09-06,escalation,all,intensity_subscore,43.483333333333334
Poland-2025-09-06-tension-protest_subscore,Poland,2025-09-06,tension,na,protest_subscore,47.4
Poland-2025-09-06-tension-crisis_subscore,Poland,2025-09-06,tension,na,crisis_subscore,51.0
Poland-2025-09-06-tension-negativity_subscore,Poland,2025-09-06,tension,na,negativity_subscore,47.0
Poland-2025-09-07-escalation-internal_dynamics_subscore,Poland,2025-09-07,escalation,internal,internal_dynamics_subscore,39.6
Poland-2025-09-07-escalation-external_dynamics_subscore,Poland,2025-09-07,escalation,external,external_dynamics_subscore,45.266666666666666
Poland-2025-09-07-escalation-peak_subscore,Poland,2025-09-07,escalation,all,peak_subscore,47.0
Poland-2025-09-07-escalation-intensity_subscore,Poland,2025-09-07,escalation,all,intensity_subscore,42.43333333333334
Poland-2025-09-07-tension-protest_subscore,Poland,2025-09-07,tension,na,protest_subscore,45.3
Poland-2025-09-07-tension-crisis_subscore,Poland,2025-09-07,tension,na,crisis_subscore,50.8
Poland-2025-09-07-tension-negativity_subscore,Poland,2025-09-07,tension,na,negativity_subscore,44.8
Poland-2025-09-08-escalation-internal_dynamics_subscore,Poland,2025-09-08,escalation,internal,internal_dynamics_subscore,41.166666666666664
Poland-2025-09-08-escalation-external_dynamics_subscore,Poland,2025-09-08,escalation,external,external_dynamics_subscore,44.43333333333333
Poland-2025-09-08-escalation-peak_subscore,Poland,2025-09-08,escalation,all,peak_subscore,45.8
Poland-2025-09-08-escalation-intensity_subscore,Poland,2025-09-08,escalation,all,intensity_subscore,42.8
Poland-2025-09-08-tension-protest_subscore,Poland,2025-09-08,tension,na,protest_subscore,45.2
Poland-2025-09-08-tension-crisis_subscore,Poland,2025-09-08,tension,na,crisis_subscore,47.3
Poland-2025-09-08-tension-negativity_subscore,Poland,2025-09-08,tension,na,negativity_subscore,49.3
Poland-2025-09-09-escalation-internal_dynamics_subscore,Poland,2025-09-09,escalation,internal,internal_dynamics_subscore,43.6
Poland-2025-09-09-escalation-external_dynamics_subscore,Poland,2025-09-09,escalation,external,external_dynamics_subscore,44.36666666666667
Poland-2025-09-09-escalation-peak_subscore,Poland,2025-09-09,escalation,all,peak_subscore,50.1
Poland-2025-09-09-escalation-intensity_subscore,Poland,2025-09-09,escalation,all,intensity_subscore,43.983333333333334
Poland-2025-09-09-tension-protest_subscore,Poland,2025-09-09,tension,na,protest_subscore,46.8
Poland-2025-09-09-tension-crisis_subscore,Poland,2025-09-09,tension,na,crisis_subscore,51.7
Poland-2025-09-09-tension-negativity_subscore,Poland,2025-09-09,tension,na,negativity_subscore,49.7
Poland-2025-09-10-escalation-internal_dynamics_subscore,Poland,2025-09-10,escalation,internal,internal_dynamics_subscore,43.233333333333334
Poland-2025-09-10-escalation-external_dynamics_subscore,Poland,2025-09-10,escalation,external,external_dynamics_subscore,45.5
Poland-2025-09-10-escalation-peak_subscore,Poland,2025-09-10,escalation,all,peak_subscore,48.6
Poland-2025-09-10-escalation-intensity_subscore,Poland,2025-09-10,escalation,all,intensity_subscore,44.36666666666667
Poland-2025-09-10-tension-protest_subscore,Poland,2025-09-10,tension,na,protest_subscore,48.5
Poland-2025-09-10-tension-crisis_subscore,Poland,2025-09-10,tension,na,crisis_subscore,50.7
Poland-2025-09-10-tension-negativity_subscore,Poland,2025-09-10,tension,na,negativity_subscore,49.9
Poland-2025-09-11-escalation-internal_dynamics_subscore,Poland,2025-09-11,escalation,internal,internal_dynamics_subscore,46.03333333333333
Poland-2025-09-11-escalation-external_dynamics_subscore,Poland,2025-09-11,escalation,external,external_dynamics_subscore,46.266666666666666
Poland-2025-09-11-escalation-peak_subscore,Poland,2025-09-11,escalation,all,peak_subscore,50.3
Poland-2025-09-11-escalation-intensity_subscore,Poland,2025-09-11,escalation,all,intensity_subscore,46.15
Poland-2025-09-11-tension-protest_subscore,Poland,2025-09-11,tension,na,protest_subscore,49.2
Poland-2025-09-11-tension-crisis_subscore,Poland,2025-09-11,tension,na,crisis_subscore,51.6
Poland-2025-09-11-tension-negativity_subscore,Poland,2025-09-11,tension,na,negativity_subscore,50.0
Poland-2025-09-12-escalation-internal_dynamics_subscore,Poland,2025-09-12,escalation,internal,internal_dynamics_subscore,42.733333333333334
Poland-2025-09-12-escalation-external_dynamics_subscore,Poland,2025-09-12,escalation,external,external_dynamics_subscore,45.3
Poland-2025-09-12-escalation-peak_subscore,Poland,2025-09-12,escalation,all,peak_subscore,46.8
Poland-2025-09-12-escalation-intensity_subscore,Poland,2025-09-12,escalation,all,intensity_subscore,44.016666666666666
Poland-2025-09-12-tension-protest_subscore,Poland,2025-09-12,tension,na,protest_subscore,45.6
Poland-2025-09-12-tension-crisis_subscore,Poland,2025-09-12,tension,na,crisis_subscore,50.7
Poland-2025-09-12-tension-negativity_subscore,Poland,2025-09-12,tension,na,negativity_subscore,50.2
Poland-2025-09-13-escalation-internal_dynamics_subscore,Poland,2025-09-13,escalation,internal,internal_dynamics_subscore,42.8
Poland-2025-09-13-escalation-external_dynamics_subscore,Poland,2025-09-13,escalation,external,external_dynamics_subscore,45.36666666666667
Poland-2025-09-13-escalation-peak_subscore,Poland,2025-09-13,escalation,all,peak_subscore,47.8
Poland-2025-09-13-escalation-intensity_subscore,Poland,2025-09-13,escalation,all,intensity_subscore,44.08333333333333
Poland-2025-09-13-tension-protest_subscore,Poland,2025-09-13,tension,na,protest_subscore,44.2
Poland-2025-09-13-tension-crisis_subscore,Poland,2025-09-13,tension,na,crisis_subscore,51.8
Poland-2025-09-13-tension-negativity_subscore,Poland,2025-09-13,tension,na,negativity_subscore,48.1
Poland-2025-09-14-escalation-internal_dynamics_subscore,Poland,2025-09-14,escalation,internal,internal_dynamics_subscore,40.0
Poland-2025-09-14-escalation-external_dynamics_subscore,Poland,2025-09-14,escalation,external,external_dynamics_subscore,44.06666666666667
Poland-2025-09-14-escalation-peak_subscore,Poland,2025-09-14,escalation,all,peak_subscore,46.2
Poland-2025-09-14-escalation-intensity_subscore,Poland,2025-09-14,escalation,all,intensity_subscore,42.03333333333333
Poland-2025-09-14-tension-protest_subscore,Poland,2025-09-14,tension,na,protest_subscore,44.2
Poland-2025-09-14-tension-crisis_subscore,Poland,2025-09-14,tension,na,crisis_subscore,47.0
Poland-2025-09-14-tension-negativity_subscore,Poland,2025-09-14,tension,na,negativity_subscore,46.7
Poland-2025-09-15-escalation-internal_dynamics_subscore,Poland,2025-09-15,escalation,internal,internal_dynamics_subscore,40.4
Poland-2025-09-15-escalation-external_dynamics_subscore,Poland,2025-09-15,escalation,external,external_dynamics_subscore,43.33333333333333
Poland-2025-09-15-escalation-peak_subscore,Poland,2025-09-15,escalation,all,peak_subscore,44.3
Poland-2025-09-15-escalation-intensity_subscore,Poland,2025-09-15,escalation,all,intensity_subscore,41.86666666666666
Poland-2025-09-15-tension-protest_subscore,Poland,2025-09-15,tension,na,protest_subscore,43.2
Poland-2025-09-15-tension-crisis_subscore,Poland,2025-09-15,tension,na,crisis_subscore,50.0
Poland-2025-09-15-tension-negativity_subscore,Poland,2025-09-15,tension,na,negativity_subscore,47.3
Poland-2025-09-16-escalation-internal_dynamics_subscore,Poland,2025-09-16,escalation,internal,internal_dynamics_subscore,42.2
Poland-2025-09-16-escalation-external_dynamics_subscore,Poland,2025-09-16,escalation,external,external_dynamics_subscore,44.166666666666664
Poland-2025-09-16-escalation-peak_subscore,Poland,2025-09-16,escalation,all,peak_subscore,45.2
